versionCreated,text,storyId,sourceCode
2022-11-24 10:00:00+00:00,"IRISH CENTRAL BANK - 2022 ASSESSMENT DID NOT RESULT IN ANY CHANGE TO O-SII BUFFER RATES, APPLICABLE INSTITUTIONS",urn:newsml:newswire.refinitiv.com:20221124:nS8N30T03K:3,NS:RTRS
2022-11-24 10:00:00+00:00,"Irish c.bank increases capital buffer, clamps down on property funds",urn:newsml:newswire.refinitiv.com:20221124:nS8N30T03K:3,NS:RTRS
2022-11-24 07:00:00+00:00,INSIGHT-Bankers pour cold water on red hot coal,urn:newsml:newswire.refinitiv.com:20221124:nL1N31Z2XF:2,NS:RTRS
2022-11-23 15:15:54+00:00,"FACTBOX-World's biggest banks see global economy slowing more in 2023, with likely U.S. recession",urn:newsml:newswire.refinitiv.com:20221123:nL4N32C34Q:2,NS:RTRS
2022-11-22 10:09:05+00:00,UPDATE 2-Cash delivery staff at UK security group G4S to strike - union,urn:newsml:newswire.refinitiv.com:20221122:nL8N32I1I4:5,NS:RTRS
2022-11-21 14:14:21+00:00,"FACTBOX-World banks see global economy slowing more in 2023, with likely U.S. recession",urn:newsml:newswire.refinitiv.com:20221121:nL4N32C34Q:8,NS:RTRS
2022-11-17 14:10:07+00:00,"UPDATE 3-Britain to help insurers invest in economy, trims bank tax rate",urn:newsml:newswire.refinitiv.com:20221117:nL8N32D42L:1,NS:RTRS
2022-11-17 14:02:04+00:00,UPDATE 2-UAE bank Mashreq sells $500 mln of Tier 2 bonds,urn:newsml:newswire.refinitiv.com:20221117:nL1N32D0MG:5,NS:RTRS
2022-11-17 12:36:42+00:00,"CORRECTED-BRITAIN'S FINANCE MINISTRY SAYS FROM APRIL 2023, BANKS WILL BE CHARGED AN ADDITIONAL 3% RATE ON THEIR PROFITS ABOVE £100 MILLION",urn:newsml:newswire.refinitiv.com:20221117:nL1N32D0Z3:1,NS:RTRS
2022-11-16 21:30:00+00:00,UK banks say consumer safeguard could backfire in cost of living crisis,urn:newsml:newswire.refinitiv.com:20221116:nL8N32C5XS:5,NS:RTRS
2022-11-16 16:20:06+00:00,"U.S. dollar has peaked due to softer inflation, jobs -Barclays, Deutsche",urn:newsml:newswire.refinitiv.com:20221116:nL1N32C1WP:4,NS:RTRS
2022-11-16 09:20:14+00:00,"Barclays cuts 2023 global growth forecast, expects weakest growth in four decades",urn:newsml:newswire.refinitiv.com:20221116:nFWN32C1WK:2,NS:RTRS
